                                    Sun                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 AU
2014 Jul 28 10:00:00.0      90.07486        64.87205       1.015447287
2014 Jul 28 10:05:00.0      89.20503        65.67282       1.015446259
2014 Jul 28 10:10:00.0      88.32971        66.46775       1.015445227
2014 Jul 28 10:15:00.0      87.44909        67.25717       1.015444191
2014 Jul 28 10:20:00.0      86.56338        68.04142       1.015443152
2014 Jul 28 10:25:00.0      85.67277        68.82083       1.015442110
2014 Jul 28 10:30:00.0      84.77746        69.59573       1.015441064
2014 Jul 28 10:35:00.0      83.87765        70.36646       1.015440017
2014 Jul 28 10:40:00.0      82.97351        71.13337       1.015438967
2014 Jul 28 10:45:00.0      82.06522        71.89681       1.015437916
2014 Jul 28 10:50:00.0      81.15298        72.65711       1.015436863
2014 Jul 28 10:55:00.0      80.23695        73.41464       1.015435808
2014 Jul 28 11:00:00.0      79.31730        74.16975       1.015434753
2014 Jul 28 11:05:00.0      78.39421        74.92279       1.015433698
2014 Jul 28 11:10:00.0      77.46784        75.67415       1.015432642
2014 Jul 28 11:15:00.0      76.53837        76.42418       1.015431586
2014 Jul 28 11:20:00.0      75.60594        77.17327       1.015430531
2014 Jul 28 11:25:00.0      74.67074        77.92181       1.015429476
2014 Jul 28 11:30:00.0      73.73291        78.67018       1.015428422
2014 Jul 28 11:35:00.0      72.79262        79.41879       1.015427370
2014 Jul 28 11:40:00.0      71.85003        80.16806       1.015426320
2014 Jul 28 11:45:00.0      70.90530        80.91839       1.015425271
2014 Jul 28 11:50:00.0      69.95857        81.67023       1.015424225
2014 Jul 28 11:55:00.0      69.01003        82.42402       1.015423182
2014 Jul 28 12:00:00.0      68.05982        83.18022       1.015422141
2014 Jul 28 12:05:00.0      67.10810        83.93929       1.015421104
2014 Jul 28 12:10:00.0      66.15503        84.70174       1.015420071
2014 Jul 28 12:15:00.0      65.20079        85.46806       1.015419041
2014 Jul 28 12:20:00.0      64.24552        86.23877       1.015418015
2014 Jul 28 12:25:00.0      63.28941        87.01443       1.015416994
2014 Jul 28 12:30:00.0      62.33262        87.79559       1.015415978
2014 Jul 28 12:35:00.0      61.37532        88.58285       1.015414967
2014 Jul 28 12:40:00.0      60.41770        89.37682       1.015413962
2014 Jul 28 12:45:00.0      59.45993        90.17813       1.015412962
2014 Jul 28 12:50:00.0      58.50220        90.98747       1.015411968
2014 Jul 28 12:55:00.0      57.54471        91.80554       1.015410981
2014 Jul 28 13:00:00.0      56.58765        92.63308       1.015410000
2014 Jul 28 13:05:00.0      55.63123        93.47085       1.015409026
2014 Jul 28 13:10:00.0      54.67567        94.31969       1.015408059
2014 Jul 28 13:15:00.0      53.72118        95.18045       1.015407099
2014 Jul 28 13:20:00.0      52.76800        96.05404       1.015406148
2014 Jul 28 13:25:00.0      51.81638        96.94142       1.015405204
2014 Jul 28 13:30:00.0      50.86657        97.84360       1.015404269
2014 Jul 28 13:35:00.0      49.91884        98.76167       1.015403342
2014 Jul 28 13:40:00.0      48.97348        99.69676       1.015402424
2014 Jul 28 13:45:00.0      48.03077       100.65008       1.015401514
2014 Jul 28 13:50:00.0      47.09105       101.62291       1.015400615
2014 Jul 28 13:55:00.0      46.15464       102.61663       1.015399724
2014 Jul 28 14:00:00.0      45.22191       103.63267       1.015398844
2014 Jul 28 14:05:00.0      44.29323       104.67260       1.015397973
2014 Jul 28 14:10:00.0      43.36902       105.73804       1.015397113
2014 Jul 28 14:15:00.0      42.44970       106.83076       1.015396263
2014 Jul 28 14:20:00.0      41.53576       107.95261       1.015395424
2014 Jul 28 14:25:00.0      40.62768       109.10560       1.015394596
2014 Jul 28 14:30:00.0      39.72602       110.29183       1.015393779
2014 Jul 28 14:35:00.0      38.83134       111.51356       1.015392973
2014 Jul 28 14:40:00.0      37.94428       112.77318       1.015392179
2014 Jul 28 14:45:00.0      37.06551       114.07326       1.015391397
2014 Jul 28 14:50:00.0      36.19577       115.41649       1.015390626
2014 Jul 28 14:55:00.0      35.33585       116.80574       1.015389868
2014 Jul 28 15:00:00.0      34.48660       118.24404       1.015389121
2014 Jul 28 15:05:00.0      33.64894       119.73459       1.015388388
2014 Jul 28 15:10:00.0      32.82390       121.28074       1.015387667
2014 Jul 28 15:15:00.0      32.01254       122.88600       1.015386958
2014 Jul 28 15:20:00.0      31.21607       124.55401       1.015386263
2014 Jul 28 15:25:00.0      30.43574       126.28854       1.015385581
2014 Jul 28 15:30:00.0      29.67294       128.09344       1.015384911
2014 Jul 28 15:35:00.0      28.92917       129.97260       1.015384256
2014 Jul 28 15:40:00.0      28.20602       131.92992       1.015383614
2014 Jul 28 15:45:00.0      27.50521       133.96919       1.015382985
2014 Jul 28 15:50:00.0      26.82860       136.09406       1.015382370
2014 Jul 28 15:55:00.0      26.17815       138.30790       1.015381769
2014 Jul 28 16:00:00.0      25.55593       140.61365       1.015381182
2014 Jul 28 16:05:00.0      24.96414       143.01371       1.015380609
2014 Jul 28 16:10:00.0      24.40508       145.50976       1.015380050
2014 Jul 28 16:15:00.0      23.88111       148.10254       1.015379505
2014 Jul 28 16:20:00.0      23.39465       150.79170       1.015378975
2014 Jul 28 16:25:00.0      22.94816       153.57554       1.015378459
2014 Jul 28 16:30:00.0      22.54407       156.45087       1.015377957
2014 Jul 28 16:35:00.0      22.18474       159.41284       1.015377470
2014 Jul 28 16:40:00.0      21.87242       162.45481       1.015376997
2014 Jul 28 16:45:00.0      21.60921       165.56832       1.015376539
2014 Jul 28 16:50:00.0      21.39693       168.74314       1.015376095
2014 Jul 28 16:55:00.0      21.23714       171.96738       1.015375667
2014 Jul 28 17:00:00.0      21.13107       175.22774       1.015375252
2014 Jul 28 17:05:00.0      21.07952       178.50985       1.015374853
2014 Jul 28 17:10:00.0      21.08291       181.79866       1.015374468
2014 Jul 28 17:15:00.0      21.14122       185.07892       1.015374098
2014 Jul 28 17:20:00.0      21.25398       188.33565       1.015373742
2014 Jul 28 17:25:00.0      21.42032       191.55458       1.015373401
2014 Jul 28 17:30:00.0      21.63899       194.72257       1.015373075
2014 Jul 28 17:35:00.0      21.90839       197.82791       1.015372763
2014 Jul 28 17:40:00.0      22.22666       200.86059       1.015372466
2014 Jul 28 17:45:00.0      22.59169       203.81236       1.015372184
2014 Jul 28 17:50:00.0      23.00121       206.67680       1.015371916
2014 Jul 28 17:55:00.0      23.45285       209.44927       1.015371662
2014 Jul 28 18:00:00.0      23.94417       212.12677       1.015371423
2014 Jul 28 18:05:00.0      24.47271       214.70778       1.015371198
2014 Jul 28 18:10:00.0      25.03608       217.19208       1.015370987
2014 Jul 28 18:15:00.0      25.63189       219.58054       1.015370790
2014 Jul 28 18:20:00.0      26.25788       221.87493       1.015370608
2014 Jul 28 18:25:00.0      26.91186       224.07772       1.015370439
2014 Jul 28 18:30:00.0      27.59177       226.19193       1.015370284
2014 Jul 28 18:35:00.0      28.29565       228.22096       1.015370143
2014 Jul 28 18:40:00.0      29.02168       230.16847       1.015370015
2014 Jul 28 18:45:00.0      29.76816       232.03829       1.015369901
2014 Jul 28 18:50:00.0      30.53348       233.83430       1.015369801
2014 Jul 28 18:55:00.0      31.31617       235.56041       1.015369713
2014 Jul 28 19:00:00.0      32.11487       237.22044       1.015369639
2014 Jul 28 19:05:00.0      32.92831       238.81816       1.015369577
2014 Jul 28 19:10:00.0      33.75533       240.35719       1.015369529
2014 Jul 28 19:15:00.0      34.59484       241.84102       1.015369492
2014 Jul 28 19:20:00.0      35.44586       243.27299       1.015369469
2014 Jul 28 19:25:00.0      36.30745       244.65627       1.015369458
2014 Jul 28 19:30:00.0      37.17879       245.99388       1.015369458
2014 Jul 28 19:35:00.0      38.05907       247.28865       1.015369471
2014 Jul 28 19:40:00.0      38.94757       248.54329       1.015369495
2014 Jul 28 19:45:00.0      39.84364       249.76031       1.015369531
2014 Jul 28 19:50:00.0      40.74664       250.94210       1.015369578
2014 Jul 28 19:55:00.0      41.65600       252.09090       1.015369637
2014 Jul 28 20:00:00.0      42.57118       253.20881       1.015369706
2014 Jul 28 20:05:00.0      43.49169       254.29780       1.015369786
2014 Jul 28 20:10:00.0      44.41707       255.35972       1.015369876
2014 Jul 28 20:15:00.0      45.34688       256.39632       1.015369977
2014 Jul 28 20:20:00.0      46.28071       257.40922       1.015370088
2014 Jul 28 20:25:00.0      47.21820       258.39996       1.015370208
2014 Jul 28 20:30:00.0      48.15898       259.36997       1.015370338
2014 Jul 28 20:35:00.0      49.10273       260.32062       1.015370477
2014 Jul 28 20:40:00.0      50.04911       261.25318       1.015370625
2014 Jul 28 20:45:00.0      50.99785       262.16885       1.015370783
2014 Jul 28 20:50:00.0      51.94865       263.06875       1.015370948
2014 Jul 28 20:55:00.0      52.90126       263.95397       1.015371122
2014 Jul 28 21:00:00.0      53.85541       264.82551       1.015371304
2014 Jul 28 21:05:00.0      54.81086       265.68431       1.015371493
2014 Jul 28 21:10:00.0      55.76739       266.53129       1.015371690
2014 Jul 28 21:15:00.0      56.72477       267.36730       1.015371894
2014 Jul 28 21:20:00.0      57.68278       268.19316       1.015372105
2014 Jul 28 21:25:00.0      58.64123       269.00963       1.015372323
2014 Jul 28 21:30:00.0      59.59991       269.81744       1.015372546
2014 Jul 28 21:35:00.0      60.55864       270.61731       1.015372776
2014 Jul 28 21:40:00.0      61.51722       271.40989       1.015373012
2014 Jul 28 21:45:00.0      62.47548       272.19583       1.015373253
2014 Jul 28 21:50:00.0      63.43324       272.97574       1.015373499
2014 Jul 28 21:55:00.0      64.39032       273.75020       1.015373750
2014 Jul 28 22:00:00.0      65.34656       274.51977       1.015374005
2014 Jul 28 22:05:00.0      66.30178       275.28501       1.015374265
2014 Jul 28 22:10:00.0      67.25583       276.04642       1.015374529
2014 Jul 28 22:15:00.0      68.20855       276.80451       1.015374796
2014 Jul 28 22:20:00.0      69.15977       277.55978       1.015375066
2014 Jul 28 22:25:00.0      70.10932       278.31268       1.015375339
2014 Jul 28 22:30:00.0      71.05707       279.06368       1.015375615
2014 Jul 28 22:35:00.0      72.00283       279.81322       1.015375894
2014 Jul 28 22:40:00.0      72.94646       280.56173       1.015376174
2014 Jul 28 22:45:00.0      73.88781       281.30963       1.015376456
2014 Jul 28 22:50:00.0      74.82670       282.05733       1.015376740
2014 Jul 28 22:55:00.0      75.76297       282.80524       1.015377024
2014 Jul 28 23:00:00.0      76.69648       283.55374       1.015377309
2014 Jul 28 23:05:00.0      77.62706       284.30323       1.015377595
2014 Jul 28 23:10:00.0      78.55453       285.05407       1.015377880
2014 Jul 28 23:15:00.0      79.47875       285.80665       1.015378166
2014 Jul 28 23:20:00.0      80.39953       286.56133       1.015378451
2014 Jul 28 23:25:00.0      81.31671       287.31846       1.015378735
2014 Jul 28 23:30:00.0      82.23012       288.07842       1.015379018
2014 Jul 28 23:35:00.0      83.13958       288.84154       1.015379299
2014 Jul 28 23:40:00.0      84.04491       289.60818       1.015379578
2014 Jul 28 23:45:00.0      84.94593       290.37869       1.015379856
2014 Jul 28 23:50:00.0      85.84245       291.15341       1.015380130
2014 Jul 28 23:55:00.0      86.73429       291.93267       1.015380402
2014 Jul 29 00:00:00.0      87.62125       292.71682       1.015380671
2014 Jul 29 00:05:00.0      88.50313       293.50619       1.015380937
2014 Jul 29 00:10:00.0      89.37973       294.30111       1.015381198
2014 Jul 29 00:15:00.0      90.25084       295.10192       1.015381456
2014 Jul 29 00:20:00.0      91.11625       295.90895       1.015381710
2014 Jul 29 00:25:00.0      91.97574       296.72253       1.015381958
2014 Jul 29 00:30:00.0      92.82909       297.54298       1.015382202
2014 Jul 29 00:35:00.0      93.67608       298.37062       1.015382440
2014 Jul 29 00:40:00.0      94.51646       299.20579       1.015382673
2014 Jul 29 00:45:00.0      95.35000       300.04880       1.015382900
2014 Jul 29 00:50:00.0      96.17644       300.89998       1.015383121
2014 Jul 29 00:55:00.0      96.99555       301.75963       1.015383335
2014 Jul 29 01:00:00.0      97.80705       302.62809       1.015383543
2014 Jul 29 01:05:00.0      98.61069       303.50565       1.015383744
2014 Jul 29 01:10:00.0      99.40618       304.39263       1.015383937
2014 Jul 29 01:15:00.0     100.19326       305.28934       1.015384123
2014 Jul 29 01:20:00.0     100.97163       306.19607       1.015384301
2014 Jul 29 01:25:00.0     101.74099       307.11312       1.015384470
2014 Jul 29 01:30:00.0     102.50105       308.04078       1.015384632
2014 Jul 29 01:35:00.0     103.25151       308.97933       1.015384784
2014 Jul 29 01:40:00.0     103.99203       309.92906       1.015384928
2014 Jul 29 01:45:00.0     104.72230       310.89024       1.015385063
2014 Jul 29 01:50:00.0     105.44199       311.86311       1.015385188
2014 Jul 29 01:55:00.0     106.15076       312.84794       1.015385303
2014 Jul 29 02:00:00.0     106.84827       313.84496       1.015385409
2014 Jul 29 02:05:00.0     107.53416       314.85440       1.015385504
2014 Jul 29 02:10:00.0     108.20807       315.87646       1.015385589
2014 Jul 29 02:15:00.0     108.86964       316.91136       1.015385664
2014 Jul 29 02:20:00.0     109.51850       317.95927       1.015385727
2014 Jul 29 02:25:00.0     110.15427       319.02035       1.015385780
2014 Jul 29 02:30:00.0     110.77656       320.09475       1.015385821
2014 Jul 29 02:35:00.0     111.38498       321.18259       1.015385851
2014 Jul 29 02:40:00.0     111.97915       322.28396       1.015385869
2014 Jul 29 02:45:00.0     112.55866       323.39895       1.015385875
2014 Jul 29 02:50:00.0     113.12312       324.52759       1.015385870
2014 Jul 29 02:55:00.0     113.67211       325.66991       1.015385852
2014 Jul 29 03:00:00.0     114.20524       326.82591       1.015385821
2014 Jul 29 03:05:00.0     114.72210       327.99553       1.015385778
2014 Jul 29 03:10:00.0     115.22228       329.17870       1.015385722
2014 Jul 29 03:15:00.0     115.70537       330.37531       1.015385653
2014 Jul 29 03:20:00.0     116.17098       331.58521       1.015385571
2014 Jul 29 03:25:00.0     116.61870       332.80822       1.015385476
2014 Jul 29 03:30:00.0     117.04813       334.04411       1.015385368
2014 Jul 29 03:35:00.0     117.45889       335.29262       1.015385246
2014 Jul 29 03:40:00.0     117.85059       336.55344       1.015385110
2014 Jul 29 03:45:00.0     118.22286       337.82622       1.015384961
2014 Jul 29 03:50:00.0     118.57534       339.11057       1.015384798
2014 Jul 29 03:55:00.0     118.90766       340.40607       1.015384621
2014 Jul 29 04:00:00.0     119.21949       341.71223       1.015384430
2014 Jul 29 04:05:00.0     119.51050       343.02853       1.015384224
2014 Jul 29 04:10:00.0     119.78038       344.35442       1.015384004
2014 Jul 29 04:15:00.0     120.02884       345.68930       1.015383770
2014 Jul 29 04:20:00.0     120.25561       347.03253       1.015383522
2014 Jul 29 04:25:00.0     120.46042       348.38344       1.015383259
2014 Jul 29 04:30:00.0     120.64305       349.74132       1.015382981
2014 Jul 29 04:35:00.0     120.80328       351.10543       1.015382689
2014 Jul 29 04:40:00.0     120.94093       352.47500       1.015382382
2014 Jul 29 04:45:00.0     121.05584       353.84923       1.015382061
2014 Jul 29 04:50:00.0     121.14786       355.22731       1.015381724
2014 Jul 29 04:55:00.0     121.21690       356.60839       1.015381373
2014 Jul 29 05:00:00.0     121.26286       357.99164       1.015381007
2014 Jul 29 05:05:00.0     121.28569       359.37619       1.015380626
2014 Jul 29 05:10:00.0     121.28536         0.76116       1.015380231
2014 Jul 29 05:15:00.0     121.26188         2.14570       1.015379821
2014 Jul 29 05:20:00.0     121.21526         3.52892       1.015379395
2014 Jul 29 05:25:00.0     121.14558         4.90998       1.015378956
2014 Jul 29 05:30:00.0     121.05290         6.28801       1.015378501
2014 Jul 29 05:35:00.0     120.93735         7.66219       1.015378031
2014 Jul 29 05:40:00.0     120.79906         9.03169       1.015377547
2014 Jul 29 05:45:00.0     120.63819        10.39573       1.015377048
2014 Jul 29 05:50:00.0     120.45494        11.75353       1.015376535
2014 Jul 29 05:55:00.0     120.24950        13.10436       1.015376007
2014 Jul 29 06:00:00.0     120.02213        14.44750       1.015375464
2014 Jul 29 06:05:00.0     119.77306        15.78228       1.015374907
2014 Jul 29 06:10:00.0     119.50258        17.10808       1.015374336
2014 Jul 29 06:15:00.0     119.21099        18.42428       1.015373751
2014 Jul 29 06:20:00.0     118.89858        19.73034       1.015373151
2014 Jul 29 06:25:00.0     118.56570        21.02574       1.015372537
2014 Jul 29 06:30:00.0     118.21268        22.31000       1.015371909
2014 Jul 29 06:35:00.0     117.83987        23.58269       1.015371268
2014 Jul 29 06:40:00.0     117.44764        24.84342       1.015370612
2014 Jul 29 06:45:00.0     117.03636        26.09184       1.015369943
2014 Jul 29 06:50:00.0     116.60642        27.32766       1.015369260
2014 Jul 29 06:55:00.0     116.15822        28.55061       1.015368565
2014 Jul 29 07:00:00.0     115.69213        29.76046       1.015367855
2014 Jul 29 07:05:00.0     115.20858        30.95702       1.015367133
2014 Jul 29 07:10:00.0     114.70795        32.14016       1.015366398
2014 Jul 29 07:15:00.0     114.19066        33.30977       1.015365650
2014 Jul 29 07:20:00.0     113.65711        34.46577       1.015364890
2014 Jul 29 07:25:00.0     113.10771        35.60811       1.015364117
2014 Jul 29 07:30:00.0     112.54286        36.73679       1.015363332
2014 Jul 29 07:35:00.0     111.96297        37.85184       1.015362534
2014 Jul 29 07:40:00.0     111.36844        38.95329       1.015361725
2014 Jul 29 07:45:00.0     110.75967        40.04123       1.015360905
2014 Jul 29 07:50:00.0     110.13705        41.11575       1.015360073
2014 Jul 29 07:55:00.0     109.50096        42.17697       1.015359229
2014 Jul 29 08:00:00.0     108.85180        43.22505       1.015358375
2014 Jul 29 08:05:00.0     108.18994        44.26015       1.015357509
2014 Jul 29 08:10:00.0     107.51575        45.28244       1.015356633
2014 Jul 29 08:15:00.0     106.82960        46.29213       1.015355747
2014 Jul 29 08:20:00.0     106.13184        47.28943       1.015354851
2014 Jul 29 08:25:00.0     105.42284        48.27457       1.015353944
2014 Jul 29 08:30:00.0     104.70293        49.24778       1.015353028
2014 Jul 29 08:35:00.0     103.97245        50.20932       1.015352103
2014 Jul 29 08:40:00.0     103.23174        51.15945       1.015351168
2014 Jul 29 08:45:00.0     102.48111        52.09845       1.015350225
2014 Jul 29 08:50:00.0     101.72088        53.02658       1.015349272
2014 Jul 29 08:55:00.0     100.95137        53.94413       1.015348312
2014 Jul 29 09:00:00.0     100.17287        54.85139       1.015347343
2014 Jul 29 09:05:00.0      99.38568        55.74867       1.015346367
2014 Jul 29 09:10:00.0      98.59008        56.63626       1.015345383
2014 Jul 29 09:15:00.0      97.78635        57.51447       1.015344391
2014 Jul 29 09:20:00.0      96.97477        58.38361       1.015343393
2014 Jul 29 09:25:00.0      96.15560        59.24399       1.015342388
2014 Jul 29 09:30:00.0      95.32911        60.09593       1.015341376
2014 Jul 29 09:35:00.0      94.49554        60.93975       1.015340358
2014 Jul 29 09:40:00.0      93.65514        61.77576       1.015339335
2014 Jul 29 09:45:00.0      92.80815        62.60430       1.015338306
2014 Jul 29 09:50:00.0      91.95481        63.42568       1.015337271
2014 Jul 29 09:55:00.0      91.09535        64.24023       1.015336232
2014 Jul 29 10:00:00.0      90.22998        65.04828       1.015335188
2014 Jul 29 10:05:00.0      89.35893        65.85016       1.015334139
2014 Jul 29 10:10:00.0      88.48241        66.64621       1.015333087
2014 Jul 29 10:15:00.0      87.60062        67.43674       1.015332031
2014 Jul 29 10:20:00.0      86.71377        68.22211       1.015330971
2014 Jul 29 10:25:00.0      85.82206        69.00265       1.015329909
2014 Jul 29 10:30:00.0      84.92568        69.77869       1.015328843
2014 Jul 29 10:35:00.0      84.02483        70.55057       1.015327776
2014 Jul 29 10:40:00.0      83.11968        71.31865       1.015326706
2014 Jul 29 10:45:00.0      82.21042        72.08327       1.015325634
2014 Jul 29 10:50:00.0      81.29723        72.84478       1.015324560
2014 Jul 29 10:55:00.0      80.38029        73.60353       1.015323486
2014 Jul 29 11:00:00.0      79.45977        74.35988       1.015322410
2014 Jul 29 11:05:00.0      78.53584        75.11421       1.015321335
2014 Jul 29 11:10:00.0      77.60867        75.86686       1.015320258
2014 Jul 29 11:15:00.0      76.67842        76.61823       1.015319182
2014 Jul 29 11:20:00.0      75.74527        77.36868       1.015318107
2014 Jul 29 11:25:00.0      74.80937        78.11862       1.015317032
2014 Jul 29 11:30:00.0      73.87088        78.86842       1.015315958
2014 Jul 29 11:35:00.0      72.92997        79.61850       1.015314886
2014 Jul 29 11:40:00.0      71.98679        80.36928       1.015313815
2014 Jul 29 11:45:00.0      71.04151        81.12116       1.015312746
2014 Jul 29 11:50:00.0      70.09429        81.87460       1.015311680
2014 Jul 29 11:55:00.0      69.14528        82.63003       1.015310616
2014 Jul 29 12:00:00.0      68.19464        83.38791       1.015309556
2014 Jul 29 12:05:00.0      67.24254        84.14872       1.015308498
2014 Jul 29 12:10:00.0      66.28914        84.91295       1.015307445
2014 Jul 29 12:15:00.0      65.33460        85.68111       1.015306395
2014 Jul 29 12:20:00.0      64.37909        86.45372       1.015305349
2014 Jul 29 12:25:00.0      63.42278        87.23133       1.015304308
2014 Jul 29 12:30:00.0      62.46583        88.01449       1.015303272
2014 Jul 29 12:35:00.0      61.50843        88.80382       1.015302240
2014 Jul 29 12:40:00.0      60.55076        89.59991       1.015301215
2014 Jul 29 12:45:00.0      59.59298        90.40342       1.015300195
2014 Jul 29 12:50:00.0      58.63531        91.21502       1.015299181
2014 Jul 29 12:55:00.0      57.67792        92.03541       1.015298173
2014 Jul 29 13:00:00.0      56.72102        92.86533       1.015297172
2014 Jul 29 13:05:00.0      55.76483        93.70556       1.015296178
2014 Jul 29 13:10:00.0      54.80954        94.55692       1.015295191
2014 Jul 29 13:15:00.0      53.85540        95.42027       1.015294212
2014 Jul 29 13:20:00.0      52.90264        96.29652       1.015293240
2014 Jul 29 13:25:00.0      51.95149        97.18663       1.015292276
2014 Jul 29 13:30:00.0      51.00223        98.09162       1.015291321
2014 Jul 29 13:35:00.0      50.05511        99.01255       1.015290374
2014 Jul 29 13:40:00.0      49.11044        99.95058       1.015289436
2014 Jul 29 13:45:00.0      48.16850       100.90689       1.015288507
2014 Jul 29 13:50:00.0      47.22963       101.88279       1.015287587
2014 Jul 29 13:55:00.0      46.29415       102.87962       1.015286677
2014 Jul 29 14:00:00.0      45.36244       103.89884       1.015285776
2014 Jul 29 14:05:00.0      44.43488       104.94198       1.015284886
2014 Jul 29 14:10:00.0      43.51187       106.01068       1.015284006
2014 Jul 29 14:15:00.0      42.59386       107.10668       1.015283136
2014 Jul 29 14:20:00.0      41.68132       108.23184       1.015282277
2014 Jul 29 14:25:00.0      40.77476       109.38813       1.015281429
2014 Jul 29 14:30:00.0      39.87471       110.57765       1.015280592
2014 Jul 29 14:35:00.0      38.98177       111.80264       1.015279767
2014 Jul 29 14:40:00.0      38.09656       113.06548       1.015278953
2014 Jul 29 14:45:00.0      37.21977       114.36867       1.015278151
2014 Jul 29 14:50:00.0      36.35212       115.71491       1.015277360
2014 Jul 29 14:55:00.0      35.49443       117.10701       1.015276582
2014 Jul 29 15:00:00.0      34.64753       118.54797       1.015275816
2014 Jul 29 15:05:00.0      33.81238       120.04092       1.015275063
2014 Jul 29 15:10:00.0      32.98996       121.58916       1.015274322
2014 Jul 29 15:15:00.0      32.18138       123.19614       1.015273594
2014 Jul 29 15:20:00.0      31.38781       124.86541       1.015272879
2014 Jul 29 15:25:00.0      30.61052       126.60066       1.015272177
2014 Jul 29 15:30:00.0      29.85091       128.40564       1.015271489
2014 Jul 29 15:35:00.0      29.11044       130.28412       1.015270813
2014 Jul 29 15:40:00.0      28.39072       132.23988       1.015270152
2014 Jul 29 15:45:00.0      27.69345       134.27658       1.015269504
2014 Jul 29 15:50:00.0      27.02048       136.39772       1.015268869
2014 Jul 29 15:55:00.0      26.37374       138.60650       1.015268249
2014 Jul 29 16:00:00.0      25.75530       140.90572       1.015267642
2014 Jul 29 16:05:00.0      25.16732       143.29762       1.015267050
2014 Jul 29 16:10:00.0      24.61206       145.78370       1.015266471
2014 Jul 29 16:15:00.0      24.09186       148.36458       1.015265907
2014 Jul 29 16:20:00.0      23.60910       151.03975       1.015265357
2014 Jul 29 16:25:00.0      23.16618       153.80745       1.015264822
2014 Jul 29 16:30:00.0      22.76548       156.66442       1.015264301
2014 Jul 29 16:35:00.0      22.40932       159.60581       1.015263795
2014 Jul 29 16:40:00.0      22.09990       162.62506       1.015263303
2014 Jul 29 16:45:00.0      21.83924       165.71384       1.015262825
2014 Jul 29 16:50:00.0      21.62913       168.86214       1.015262363
2014 Jul 29 16:55:00.0      21.47110       172.05835       1.015261915
2014 Jul 29 17:00:00.0      21.36631       175.28954       1.015261481
2014 Jul 29 17:05:00.0      21.31556       178.54174       1.015261062
2014 Jul 29 17:10:00.0      21.31925       181.80036       1.015260658
2014 Jul 29 17:15:00.0      21.37735       185.05059       1.015260269
2014 Jul 29 17:20:00.0      21.48942       188.27791       1.015259894
2014 Jul 29 17:25:00.0      21.65459       191.46845       1.015259535
2014 Jul 29 17:30:00.0      21.87166       194.60945       1.015259189
2014 Jul 29 17:35:00.0      22.13906       197.68951       1.015258859
2014 Jul 29 17:40:00.0      22.45498       200.69881       1.015258542
2014 Jul 29 17:45:00.0      22.81736       203.62928       1.015258241
2014 Jul 29 17:50:00.0      23.22398       206.47457       1.015257954
2014 Jul 29 17:55:00.0      23.67252       209.23006       1.015257681
2014 Jul 29 18:00:00.0      24.16060       211.89271       1.015257423
2014 Jul 29 18:05:00.0      24.68580       214.46090       1.015257179
2014 Jul 29 18:10:00.0      25.24576       216.93432       1.015256949
2014 Jul 29 18:15:00.0      25.83815       219.31370       1.015256734
2014 Jul 29 18:20:00.0      26.46073       221.60065       1.015256532
2014 Jul 29 18:25:00.0      27.11133       223.79749       1.015256345
2014 Jul 29 18:30:00.0      27.78792       225.90708       1.015256171
2014 Jul 29 18:35:00.0      28.48856       227.93267       1.015256011
2014 Jul 29 18:40:00.0      29.21144       229.87779       1.015255865
2014 Jul 29 18:45:00.0      29.95486       231.74612       1.015255732
2014 Jul 29 18:50:00.0      30.71724       233.54143       1.015255613
2014 Jul 29 18:55:00.0      31.49712       235.26751       1.015255507
2014 Jul 29 19:00:00.0      32.29312       236.92810       1.015255414
2014 Jul 29 19:05:00.0      33.10399       238.52686       1.015255334
2014 Jul 29 19:10:00.0      33.92855       240.06734       1.015255266
2014 Jul 29 19:15:00.0      34.76574       241.55296       1.015255212
2014 Jul 29 19:20:00.0      35.61456       242.98700       1.015255169
2014 Jul 29 19:25:00.0      36.47407       244.37259       1.015255139
2014 Jul 29 19:30:00.0      37.34344       245.71268       1.015255122
2014 Jul 29 19:35:00.0      38.22188       247.01008       1.015255116
2014 Jul 29 19:40:00.0      39.10865       248.26746       1.015255122
2014 Jul 29 19:45:00.0      40.00309       249.48730       1.015255139
2014 Jul 29 19:50:00.0      40.90457       250.67197       1.015255168
2014 Jul 29 19:55:00.0      41.81252       251.82369       1.015255208
2014 Jul 29 20:00:00.0      42.72639       252.94453       1.015255258
2014 Jul 29 20:05:00.0      43.64568       254.03646       1.015255320
2014 Jul 29 20:10:00.0      44.56993       255.10131       1.015255392
2014 Jul 29 20:15:00.0      45.49870       256.14081       1.015255474
2014 Jul 29 20:20:00.0      46.43158       257.15659       1.015255566
2014 Jul 29 20:25:00.0      47.36820       258.15017       1.015255668
2014 Jul 29 20:30:00.0      48.30819       259.12299       1.015255780
2014 Jul 29 20:35:00.0      49.25122       260.07639       1.015255901
2014 Jul 29 20:40:00.0      50.19697       261.01166       1.015256031
2014 Jul 29 20:45:00.0      51.14514       261.92998       1.015256169
2014 Jul 29 20:50:00.0      52.09544       262.83248       1.015256317
