                                   Moon                                   
     
                      Apparent Topocentric Positions                      
                        Local Zenith and True North                       
     
                       David Rittenhouse Laboratory                       
              Location:  W 75°11'20.4", N39°57'08.1",    12m              
                (Longitude referred to Greenwich meridian)                
     
   Date        Time          Zenith          Azimuth         Distance
        (UT1)               Distance        (E of N)        to Object
             h  m   s         °               °                 km
2014 Jul 28 01:00:00.0      96.57479       290.05889        407250.315
2014 Jul 28 01:05:00.0      97.45161       290.86479        407347.755
2014 Jul 28 01:10:00.0      98.32361       291.67726        407444.482
2014 Jul 28 01:15:00.0      99.19057       292.49667        407540.454
2014 Jul 28 01:20:00.0     100.05229       293.32341        407635.628
2014 Jul 28 01:25:00.0     100.90854       294.15785        407729.963
2014 Jul 28 01:30:00.0     101.75910       295.00038        407823.417
2014 Jul 28 01:35:00.0     102.60374       295.85139        407915.949
2014 Jul 28 01:40:00.0     103.44222       296.71125        408007.519
2014 Jul 28 01:45:00.0     104.27429       297.58035        408098.087
2014 Jul 28 01:50:00.0     105.09970       298.45909        408187.613
2014 Jul 28 01:55:00.0     105.91819       299.34786        408276.058
2014 Jul 28 02:00:00.0     106.72949       300.24704        408363.383
2014 Jul 28 02:05:00.0     107.53332       301.15704        408449.551
2014 Jul 28 02:10:00.0     108.32941       302.07824        408534.524
2014 Jul 28 02:15:00.0     109.11745       303.01104        408618.264
2014 Jul 28 02:20:00.0     109.89714       303.95582        408700.735
2014 Jul 28 02:25:00.0     110.66818       304.91299        408781.902
2014 Jul 28 02:30:00.0     111.43024       305.88291        408861.729
2014 Jul 28 02:35:00.0     112.18300       306.86599        408940.181
2014 Jul 28 02:40:00.0     112.92611       307.86258        409017.224
2014 Jul 28 02:45:00.0     113.65922       308.87308        409092.825
2014 Jul 28 02:50:00.0     114.38198       309.89784        409166.950
2014 Jul 28 02:55:00.0     115.09401       310.93721        409239.568
2014 Jul 28 03:00:00.0     115.79494       311.99155        409310.647
2014 Jul 28 03:05:00.0     116.48438       313.06118        409380.157
2014 Jul 28 03:10:00.0     117.16193       314.14643        409448.067
2014 Jul 28 03:15:00.0     117.82718       315.24759        409514.347
2014 Jul 28 03:20:00.0     118.47972       316.36496        409578.969
2014 Jul 28 03:25:00.0     119.11912       317.49878        409641.906
2014 Jul 28 03:30:00.0     119.74494       318.64930        409703.129
2014 Jul 28 03:35:00.0     120.35674       319.81674        409762.612
2014 Jul 28 03:40:00.0     120.95407       321.00127        409820.330
2014 Jul 28 03:45:00.0     121.53648       322.20305        409876.258
2014 Jul 28 03:50:00.0     122.10349       323.42219        409930.371
2014 Jul 28 03:55:00.0     122.65464       324.65876        409982.646
2014 Jul 28 04:00:00.0     123.18946       325.91282        410033.061
2014 Jul 28 04:05:00.0     123.70746       327.18434        410081.594
2014 Jul 28 04:10:00.0     124.20818       328.47328        410128.223
2014 Jul 28 04:15:00.0     124.69112       329.77953        410172.929
2014 Jul 28 04:20:00.0     125.15582       331.10292        410215.693
2014 Jul 28 04:25:00.0     125.60178       332.44325        410256.496
2014 Jul 28 04:30:00.0     126.02855       333.80024        410295.320
2014 Jul 28 04:35:00.0     126.43566       335.17356        410332.149
2014 Jul 28 04:40:00.0     126.82263       336.56280        410366.967
2014 Jul 28 04:45:00.0     127.18904       337.96751        410399.758
2014 Jul 28 04:50:00.0     127.53444       339.38715        410430.510
2014 Jul 28 04:55:00.0     127.85840       340.82115        410459.208
2014 Jul 28 05:00:00.0     128.16053       342.26882        410485.841
2014 Jul 28 05:05:00.0     128.44042       343.72947        410510.396
2014 Jul 28 05:10:00.0     128.69772       345.20228        410532.863
2014 Jul 28 05:15:00.0     128.93208       346.68642        410553.234
2014 Jul 28 05:20:00.0     129.14318       348.18096        410571.498
2014 Jul 28 05:25:00.0     129.33073       349.68496        410587.648
2014 Jul 28 05:30:00.0     129.49446       351.19738        410601.678
2014 Jul 28 05:35:00.0     129.63414       352.71716        410613.580
2014 Jul 28 05:40:00.0     129.74956       354.24319        410623.351
2014 Jul 28 05:45:00.0     129.84057       355.77433        410630.986
2014 Jul 28 05:50:00.0     129.90702       357.30940        410636.481
2014 Jul 28 05:55:00.0     129.94882       358.84720        410639.835
2014 Jul 28 06:00:00.0     129.96591         0.38652        410641.046
2014 Jul 28 06:05:00.0     129.95827         1.92613        410640.113
2014 Jul 28 06:10:00.0     129.92591         3.46481        410637.038
2014 Jul 28 06:15:00.0     129.86887         5.00135        410631.820
2014 Jul 28 06:20:00.0     129.78726         6.53453        410624.464
2014 Jul 28 06:25:00.0     129.68118         8.06317        410614.971
2014 Jul 28 06:30:00.0     129.55080         9.58613        410603.346
2014 Jul 28 06:35:00.0     129.39631        11.10227        410589.595
2014 Jul 28 06:40:00.0     129.21794        12.61051        410573.722
2014 Jul 28 06:45:00.0     129.01594        14.10983        410555.736
2014 Jul 28 06:50:00.0     128.79060        15.59923        410535.643
2014 Jul 28 06:55:00.0     128.54223        17.07780        410513.453
2014 Jul 28 07:00:00.0     128.27117        18.54465        410489.175
2014 Jul 28 07:05:00.0     127.97778        19.99898        410462.820
2014 Jul 28 07:10:00.0     127.66245        21.44005        410434.399
2014 Jul 28 07:15:00.0     127.32558        22.86717        410403.924
2014 Jul 28 07:20:00.0     126.96759        24.27973        410371.409
2014 Jul 28 07:25:00.0     126.58891        25.67719        410336.868
2014 Jul 28 07:30:00.0     126.19000        27.05906        410300.316
2014 Jul 28 07:35:00.0     125.77130        28.42492        410261.768
2014 Jul 28 07:40:00.0     125.33329        29.77442        410221.242
2014 Jul 28 07:45:00.0     124.87644        31.10727        410178.754
2014 Jul 28 07:50:00.0     124.40123        32.42323        410134.325
2014 Jul 28 07:55:00.0     123.90813        33.72214        410087.971
2014 Jul 28 08:00:00.0     123.39763        35.00386        410039.715
2014 Jul 28 08:05:00.0     122.87022        36.26834        409989.577
2014 Jul 28 08:10:00.0     122.32636        37.51554        409937.578
2014 Jul 28 08:15:00.0     121.76654        38.74550        409883.741
2014 Jul 28 08:20:00.0     121.19123        39.95828        409828.090
2014 Jul 28 08:25:00.0     120.60091        41.15399        409770.649
2014 Jul 28 08:30:00.0     119.99602        42.33276        409711.442
2014 Jul 28 08:35:00.0     119.37704        43.49479        409650.496
2014 Jul 28 08:40:00.0     118.74440        44.64026        409587.838
2014 Jul 28 08:45:00.0     118.09855        45.76942        409523.494
2014 Jul 28 08:50:00.0     117.43991        46.88253        409457.492
2014 Jul 28 08:55:00.0     116.76892        47.97986        409389.862
2014 Jul 28 09:00:00.0     116.08598        49.06171        409320.632
2014 Jul 28 09:05:00.0     115.39151        50.12840        409249.833
2014 Jul 28 09:10:00.0     114.68589        51.18027        409177.497
2014 Jul 28 09:15:00.0     113.96951        52.21766        409103.654
2014 Jul 28 09:20:00.0     113.24274        53.24092        409028.337
2014 Jul 28 09:25:00.0     112.50596        54.25043        408951.578
2014 Jul 28 09:30:00.0     111.75951        55.24656        408873.412
2014 Jul 28 09:35:00.0     111.00374        56.22968        408793.873
2014 Jul 28 09:40:00.0     110.23900        57.20020        408712.995
2014 Jul 28 09:45:00.0     109.46560        58.15849        408630.814
2014 Jul 28 09:50:00.0     108.68386        59.10495        408547.366
2014 Jul 28 09:55:00.0     107.89410        60.03998        408462.688
2014 Jul 28 10:00:00.0     107.09661        60.96398        408376.816
2014 Jul 28 10:05:00.0     106.29169        61.87734        408289.789
2014 Jul 28 10:10:00.0     105.47962        62.78047        408201.645
2014 Jul 28 10:15:00.0     104.66067        63.67377        408112.422
2014 Jul 28 10:20:00.0     103.83512        64.55763        408022.160
2014 Jul 28 10:25:00.0     103.00322        65.43245        407930.899
2014 Jul 28 10:30:00.0     102.16522        66.29863        407838.679
2014 Jul 28 10:35:00.0     101.32137        67.15657        407745.540
2014 Jul 28 10:40:00.0     100.47192        68.00665        407651.525
2014 Jul 28 10:45:00.0      99.61709        68.84927        407556.673
2014 Jul 28 10:50:00.0      98.75711        69.68482        407461.027
2014 Jul 28 10:55:00.0      97.89221        70.51368        407364.630
2014 Jul 28 11:00:00.0      97.02260        71.33624        407267.525
2014 Jul 28 11:05:00.0      96.14849        72.15290        407169.753
2014 Jul 28 11:10:00.0      95.27008        72.96402        407071.359
2014 Jul 28 11:15:00.0      94.38758        73.77000        406972.386
2014 Jul 28 11:20:00.0      93.50120        74.57121        406872.879
2014 Jul 28 11:25:00.0      92.61111        75.36804        406772.881
2014 Jul 28 11:30:00.0      91.71751        76.16086        406672.436
2014 Jul 28 11:35:00.0      90.82059        76.95006        406571.590
2014 Jul 28 11:40:00.0      89.92053        77.73602        406470.388
2014 Jul 28 11:45:00.0      89.01752        78.51911        406368.874
2014 Jul 28 11:50:00.0      88.11173        79.29972        406267.094
2014 Jul 28 11:55:00.0      87.20333        80.07823        406165.093
2014 Jul 28 12:00:00.0      86.29251        80.85502        406062.917
2014 Jul 28 12:05:00.0      85.37943        81.63049        405960.612
2014 Jul 28 12:10:00.0      84.46428        82.40502        405858.222
2014 Jul 28 12:15:00.0      83.54721        83.17900        405755.795
2014 Jul 28 12:20:00.0      82.62840        83.95283        405653.376
2014 Jul 28 12:25:00.0      81.70801        84.72692        405551.011
2014 Jul 28 12:30:00.0      80.78623        85.50165        405448.745
2014 Jul 28 12:35:00.0      79.86322        86.27746        405346.625
2014 Jul 28 12:40:00.0      78.93915        87.05475        405244.697
2014 Jul 28 12:45:00.0      78.01418        87.83396        405143.006
2014 Jul 28 12:50:00.0      77.08851        88.61550        405041.599
2014 Jul 28 12:55:00.0      76.16229        89.39982        404940.520
2014 Jul 28 13:00:00.0      75.23571        90.18737        404839.816
2014 Jul 28 13:05:00.0      74.30894        90.97860        404739.532
2014 Jul 28 13:10:00.0      73.38218        91.77399        404639.712
2014 Jul 28 13:15:00.0      72.45559        92.57402        404540.403
2014 Jul 28 13:20:00.0      71.52938        93.37917        404441.649
2014 Jul 28 13:25:00.0      70.60372        94.18996        404343.495
2014 Jul 28 13:30:00.0      69.67883        95.00690        404245.985
2014 Jul 28 13:35:00.0      68.75491        95.83053        404149.163
2014 Jul 28 13:40:00.0      67.83215        96.66139        404053.074
2014 Jul 28 13:45:00.0      66.91078        97.50007        403957.760
2014 Jul 28 13:50:00.0      65.99101        98.34714        403863.266
2014 Jul 28 13:55:00.0      65.07307        99.20321        403769.633
2014 Jul 28 14:00:00.0      64.15721       100.06890        403676.905
2014 Jul 28 14:05:00.0      63.24365       100.94487        403585.124
2014 Jul 28 14:10:00.0      62.33266       101.83178        403494.331
2014 Jul 28 14:15:00.0      61.42449       102.73033        403404.568
2014 Jul 28 14:20:00.0      60.51942       103.64124        403315.876
2014 Jul 28 14:25:00.0      59.61774       104.56526        403228.295
2014 Jul 28 14:30:00.0      58.71975       105.50316        403141.865
2014 Jul 28 14:35:00.0      57.82574       106.45575        403056.626
2014 Jul 28 14:40:00.0      56.93605       107.42386        402972.616
2014 Jul 28 14:45:00.0      56.05102       108.40836        402889.874
2014 Jul 28 14:50:00.0      55.17101       109.41014        402808.438
2014 Jul 28 14:55:00.0      54.29638       110.43013        402728.345
2014 Jul 28 15:00:00.0      53.42754       111.46931        402649.632
2014 Jul 28 15:05:00.0      52.56489       112.52866        402572.334
2014 Jul 28 15:10:00.0      51.70886       113.60923        402496.488
2014 Jul 28 15:15:00.0      50.85992       114.71209        402422.127
2014 Jul 28 15:20:00.0      50.01854       115.83834        402349.287
2014 Jul 28 15:25:00.0      49.18523       116.98911        402278.000
2014 Jul 28 15:30:00.0      48.36053       118.16559        402208.299
2014 Jul 28 15:35:00.0      47.54498       119.36897        402140.217
2014 Jul 28 15:40:00.0      46.73919       120.60049        402073.784
2014 Jul 28 15:45:00.0      45.94378       121.86140        402009.031
2014 Jul 28 15:50:00.0      45.15940       123.15299        401945.987
2014 Jul 28 15:55:00.0      44.38674       124.47656        401884.683
2014 Jul 28 16:00:00.0      43.62652       125.83340        401825.145
2014 Jul 28 16:05:00.0      42.87952       127.22482        401767.402
2014 Jul 28 16:10:00.0      42.14653       128.65213        401711.480
2014 Jul 28 16:15:00.0      41.42839       130.11661        401657.405
2014 Jul 28 16:20:00.0      40.72598       131.61950        401605.201
2014 Jul 28 16:25:00.0      40.04022       133.16202        401554.892
2014 Jul 28 16:30:00.0      39.37207       134.74529        401506.503
2014 Jul 28 16:35:00.0      38.72252       136.37038        401460.055
2014 Jul 28 16:40:00.0      38.09262       138.03823        401415.569
2014 Jul 28 16:45:00.0      37.48344       139.74967        401373.066
2014 Jul 28 16:50:00.0      36.89607       141.50535        401332.566
2014 Jul 28 16:55:00.0      36.33166       143.30577        401294.087
2014 Jul 28 17:00:00.0      35.79137       145.15118        401257.646
2014 Jul 28 17:05:00.0      35.27636       147.04161        401223.262
2014 Jul 28 17:10:00.0      34.78784       148.97681        401190.949
2014 Jul 28 17:15:00.0      34.32699       150.95621        401160.722
2014 Jul 28 17:20:00.0      33.89501       152.97894        401132.595
2014 Jul 28 17:25:00.0      33.49307       155.04372        401106.582
2014 Jul 28 17:30:00.0      33.12232       157.14894        401082.694
2014 Jul 28 17:35:00.0      32.78386       159.29256        401060.941
2014 Jul 28 17:40:00.0      32.47876       161.47215        401041.335
2014 Jul 28 17:45:00.0      32.20800       163.68486        401023.883
2014 Jul 28 17:50:00.0      31.97249       165.92746        401008.594
2014 Jul 28 17:55:00.0      31.77306       168.19632        400995.475
2014 Jul 28 18:00:00.0      31.61041       170.48748        400984.532
2014 Jul 28 18:05:00.0      31.48515       172.79667        400975.769
2014 Jul 28 18:10:00.0      31.39774       175.11936        400969.191
2014 Jul 28 18:15:00.0      31.34852       177.45083        400964.799
2014 Jul 28 18:20:00.0      31.33769       179.78622        400962.598
2014 Jul 28 18:25:00.0      31.36529       182.12062        400962.586
2014 Jul 28 18:30:00.0      31.43122       184.44913        400964.763
2014 Jul 28 18:35:00.0      31.53527       186.76693        400969.130
2014 Jul 28 18:40:00.0      31.67703       189.06937        400975.682
2014 Jul 28 18:45:00.0      31.85601       191.35200        400984.418
2014 Jul 28 18:50:00.0      32.07157       193.61066        400995.332
2014 Jul 28 18:55:00.0      32.32297       195.84152        401008.420
2014 Jul 28 19:00:00.0      32.60936       198.04109        401023.675
2014 Jul 28 19:05:00.0      32.92981       200.20628        401041.090
2014 Jul 28 19:10:00.0      33.28330       202.33439        401060.656
2014 Jul 28 19:15:00.0      33.66876       204.42315        401082.364
2014 Jul 28 19:20:00.0      34.08509       206.47067        401106.204
2014 Jul 28 19:25:00.0      34.53113       208.47546        401132.164
2014 Jul 28 19:30:00.0      35.00570       210.43640        401160.233
2014 Jul 28 19:35:00.0      35.50762       212.35274        401190.396
2014 Jul 28 19:40:00.0      36.03569       214.22403        401222.640
2014 Jul 28 19:45:00.0      36.58875       216.05012        401256.949
2014 Jul 28 19:50:00.0      37.16562       217.83113        401293.307
2014 Jul 28 19:55:00.0      37.76515       219.56741        401331.697
2014 Jul 28 20:00:00.0      38.38624       221.25951        401372.100
2014 Jul 28 20:05:00.0      39.02778       222.90816        401414.499
2014 Jul 28 20:10:00.0      39.68873       224.51422        401458.872
2014 Jul 28 20:15:00.0      40.36807       226.07868        401505.199
2014 Jul 28 20:20:00.0      41.06481       227.60264        401553.458
2014 Jul 28 20:25:00.0      41.77803       229.08726        401603.627
2014 Jul 28 20:30:00.0      42.50681       230.53376        401655.681
2014 Jul 28 20:35:00.0      43.25030       231.94340        401709.597
2014 Jul 28 20:40:00.0      44.00767       233.31747        401765.349
2014 Jul 28 20:45:00.0      44.77814       234.65727        401822.911
2014 Jul 28 20:50:00.0      45.56098       235.96411        401882.256
2014 Jul 28 20:55:00.0      46.35546       237.23930        401943.357
2014 Jul 28 21:00:00.0      47.16091       238.48411        402006.184
2014 Jul 28 21:05:00.0      47.97671       239.69983        402070.709
2014 Jul 28 21:10:00.0      48.80223       240.88769        402136.900
2014 Jul 28 21:15:00.0      49.63690       242.04892        402204.728
2014 Jul 28 21:20:00.0      50.48018       243.18471        402274.161
2014 Jul 28 21:25:00.0      51.33155       244.29622        402345.166
2014 Jul 28 21:30:00.0      52.19052       245.38458        402417.710
2014 Jul 28 21:35:00.0      53.05661       246.45086        402491.760
2014 Jul 28 21:40:00.0      53.92938       247.49614        402567.280
2014 Jul 28 21:45:00.0      54.80842       248.52142        402644.236
2014 Jul 28 21:50:00.0      55.69332       249.52769        402722.593
2014 Jul 28 21:55:00.0      56.58370       250.51591        402802.313
2014 Jul 28 22:00:00.0      57.47919       251.48699        402883.359
2014 Jul 28 22:05:00.0      58.37946       252.44181        402965.694
2014 Jul 28 22:10:00.0      59.28417       253.38123        403049.281
2014 Jul 28 22:15:00.0      60.19300       254.30606        403134.079
2014 Jul 28 22:20:00.0      61.10566       255.21711        403220.050
2014 Jul 28 22:25:00.0      62.02186       256.11512        403307.154
2014 Jul 28 22:30:00.0      62.94131       257.00084        403395.350
2014 Jul 28 22:35:00.0      63.86376       257.87497        403484.599
2014 Jul 28 22:40:00.0      64.78896       258.73820        403574.858
2014 Jul 28 22:45:00.0      65.71665       259.59119        403666.086
2014 Jul 28 22:50:00.0      66.64661       260.43458        403758.241
2014 Jul 28 22:55:00.0      67.57860       261.26898        403851.281
2014 Jul 28 23:00:00.0      68.51242       262.09499        403945.162
2014 Jul 28 23:05:00.0      69.44783       262.91320        404039.841
2014 Jul 28 23:10:00.0      70.38465       263.72415        404135.276
2014 Jul 28 23:15:00.0      71.32266       264.52839        404231.420
2014 Jul 28 23:20:00.0      72.26169       265.32645        404328.232
2014 Jul 28 23:25:00.0      73.20153       266.11884        404425.666
2014 Jul 28 23:30:00.0      74.14200       266.90607        404523.677
2014 Jul 28 23:35:00.0      75.08293       267.68861        404622.221
2014 Jul 28 23:40:00.0      76.02413       268.46695        404721.252
2014 Jul 28 23:45:00.0      76.96544       269.24155        404820.725
2014 Jul 28 23:50:00.0      77.90668       270.01286        404920.595
2014 Jul 28 23:55:00.0      78.84768       270.78132        405020.815
2014 Jul 29 00:00:00.0      79.78827       271.54739        405121.340
2014 Jul 29 00:05:00.0      80.72831       272.31147        405222.124
2014 Jul 29 00:10:00.0      81.66761       273.07400        405323.121
2014 Jul 29 00:15:00.0      82.60601       273.83539        405424.285
2014 Jul 29 00:20:00.0      83.54337       274.59605        405525.570
2014 Jul 29 00:25:00.0      84.47951       275.35639        405626.929
2014 Jul 29 00:30:00.0      85.41428       276.11680        405728.317
2014 Jul 29 00:35:00.0      86.34751       276.87769        405829.687
2014 Jul 29 00:40:00.0      87.27904       277.63946        405930.993
2014 Jul 29 00:45:00.0      88.20871       278.40249        406032.189
2014 Jul 29 00:50:00.0      89.13636       279.16717        406133.229
2014 Jul 29 00:55:00.0      90.06181       279.93389        406234.068
2014 Jul 29 01:00:00.0      90.98492       280.70305        406334.658
2014 Jul 29 01:05:00.0      91.90549       281.47503        406434.956
2014 Jul 29 01:10:00.0      92.82338       282.25022        406534.915
2014 Jul 29 01:15:00.0      93.73839       283.02901        406634.490
2014 Jul 29 01:20:00.0      94.65035       283.81179        406733.635
2014 Jul 29 01:25:00.0      95.55909       284.59895        406832.307
2014 Jul 29 01:30:00.0      96.46442       285.39088        406930.460
2014 Jul 29 01:35:00.0      97.36615       286.18798        407028.050
2014 Jul 29 01:40:00.0      98.26409       286.99066        407125.034
2014 Jul 29 01:45:00.0      99.15805       287.79930        407221.366
2014 Jul 29 01:50:00.0     100.04782       288.61432        407317.004
2014 Jul 29 01:55:00.0     100.93319       289.43613        407411.904
2014 Jul 29 02:00:00.0     101.81396       290.26513        407506.024
2014 Jul 29 02:05:00.0     102.68991       291.10175        407599.321
2014 Jul 29 02:10:00.0     103.56082       291.94640        407691.753
2014 Jul 29 02:15:00.0     104.42644       292.79951        407783.278
2014 Jul 29 02:20:00.0     105.28656       293.66150        407873.856
2014 Jul 29 02:25:00.0     106.14091       294.53281        407963.445
2014 Jul 29 02:30:00.0     106.98926       295.41388        408052.005
2014 Jul 29 02:35:00.0     107.83133       296.30515        408139.496
2014 Jul 29 02:40:00.0     108.66687       297.20706        408225.879
2014 Jul 29 02:45:00.0     109.49560       298.12006        408311.116
2014 Jul 29 02:50:00.0     110.31722       299.04460        408395.166
2014 Jul 29 02:55:00.0     111.13144       299.98115        408477.994
2014 Jul 29 03:00:00.0     111.93797       300.93015        408559.561
2014 Jul 29 03:05:00.0     112.73647       301.89207        408639.831
2014 Jul 29 03:10:00.0     113.52664       302.86737        408718.768
2014 Jul 29 03:15:00.0     114.30812       303.85651        408796.337
2014 Jul 29 03:20:00.0     115.08058       304.85994        408872.501
2014 Jul 29 03:25:00.0     115.84366       305.87814        408947.228
2014 Jul 29 03:30:00.0     116.59698       306.91154        409020.484
2014 Jul 29 03:35:00.0     117.34016       307.96060        409092.235
2014 Jul 29 03:40:00.0     118.07281       309.02576        409162.450
2014 Jul 29 03:45:00.0     118.79452       310.10746        409231.097
2014 Jul 29 03:50:00.0     119.50488       311.20612        409298.144
2014 Jul 29 03:55:00.0     120.20346       312.32216        409363.562
2014 Jul 29 04:00:00.0     120.88981       313.45595        409427.322
2014 Jul 29 04:05:00.0     121.56347       314.60789        409489.394
2014 Jul 29 04:10:00.0     122.22400       315.77833        409549.751
2014 Jul 29 04:15:00.0     122.87089       316.96760        409608.365
2014 Jul 29 04:20:00.0     123.50368       318.17600        409665.209
2014 Jul 29 04:25:00.0     124.12185       319.40380        409720.260
2014 Jul 29 04:30:00.0     124.72490       320.65125        409773.490
2014 Jul 29 04:35:00.0     125.31232       321.91853        409824.876
2014 Jul 29 04:40:00.0     125.88358       323.20581        409874.396
2014 Jul 29 04:45:00.0     126.43813       324.51318        409922.026
2014 Jul 29 04:50:00.0     126.97546       325.84071        409967.744
2014 Jul 29 04:55:00.0     127.49501       327.18838        410011.531
2014 Jul 29 05:00:00.0     127.99623       328.55614        410053.366
2014 Jul 29 05:05:00.0     128.47858       329.94386        410093.229
2014 Jul 29 05:10:00.0     128.94152       331.35134        410131.103
2014 Jul 29 05:15:00.0     129.38450       332.77830        410166.970
2014 Jul 29 05:20:00.0     129.80698       334.22440        410200.814
2014 Jul 29 05:25:00.0     130.20843       335.68922        410232.619
2014 Jul 29 05:30:00.0     130.58833       337.17223        410262.370
2014 Jul 29 05:35:00.0     130.94617       338.67286        410290.053
2014 Jul 29 05:40:00.0     131.28146       340.19041        410315.656
2014 Jul 29 05:45:00.0     131.59372       341.72412        410339.166
2014 Jul 29 05:50:00.0     131.88250       343.27313        410360.573
2014 Jul 29 05:55:00.0     132.14738       344.83652        410379.865
2014 Jul 29 06:00:00.0     132.38794       346.41325        410397.033
2014 Jul 29 06:05:00.0     132.60381       348.00223        410412.070
2014 Jul 29 06:10:00.0     132.79466       349.60229        410424.967
2014 Jul 29 06:15:00.0     132.96017       351.21218        410435.718
2014 Jul 29 06:20:00.0     133.10008       352.83060        410444.317
2014 Jul 29 06:25:00.0     133.21415       354.45618        410450.760
2014 Jul 29 06:30:00.0     133.30221       356.08751        410455.042
2014 Jul 29 06:35:00.0     133.36409       357.72314        410457.162
2014 Jul 29 06:40:00.0     133.39970       359.36161        410457.116
2014 Jul 29 06:45:00.0     133.40898         1.00140        410454.904
2014 Jul 29 06:50:00.0     133.39191         2.64101        410450.526
2014 Jul 29 06:55:00.0     133.34854         4.27895        410443.983
2014 Jul 29 07:00:00.0     133.27894         5.91372        410435.276
2014 Jul 29 07:05:00.0     133.18322         7.54385        410424.409
2014 Jul 29 07:10:00.0     133.06156         9.16791        410411.384
2014 Jul 29 07:15:00.0     132.91416        10.78450        410396.207
2014 Jul 29 07:20:00.0     132.74127        12.39229        410378.883
2014 Jul 29 07:25:00.0     132.54317        13.98998        410359.418
2014 Jul 29 07:30:00.0     132.32020        15.57636        410337.820
2014 Jul 29 07:35:00.0     132.07270        17.15028        410314.097
2014 Jul 29 07:40:00.0     131.80107        18.71067        410288.259
2014 Jul 29 07:45:00.0     131.50571        20.25654        410260.315
2014 Jul 29 07:50:00.0     131.18708        21.78699        410230.277
2014 Jul 29 07:55:00.0     130.84563        23.30119        410198.156
2014 Jul 29 08:00:00.0     130.48186        24.79841        410163.965
2014 Jul 29 08:05:00.0     130.09626        26.27801        410127.719
2014 Jul 29 08:10:00.0     129.68934        27.73941        410089.431
2014 Jul 29 08:15:00.0     129.26165        29.18214        410049.118
2014 Jul 29 08:20:00.0     128.81371        30.60581        410006.795
2014 Jul 29 08:25:00.0     128.34607        32.01009        409962.480
2014 Jul 29 08:30:00.0     127.85928        33.39474        409916.192
2014 Jul 29 08:35:00.0     127.35388        34.75960        409867.949
2014 Jul 29 08:40:00.0     126.83043        36.10455        409817.770
2014 Jul 29 08:45:00.0     126.28947        37.42957        409765.678
2014 Jul 29 08:50:00.0     125.73155        38.73467        409711.692
2014 Jul 29 08:55:00.0     125.15721        40.01993        409655.837
2014 Jul 29 09:00:00.0     124.56698        41.28546        409598.134
2014 Jul 29 09:05:00.0     123.96139        42.53146        409538.609
2014 Jul 29 09:10:00.0     123.34096        43.75813        409477.285
2014 Jul 29 09:15:00.0     122.70619        44.96572        409414.188
2014 Jul 29 09:20:00.0     122.05758        46.15452        409349.345
2014 Jul 29 09:25:00.0     121.39562        47.32484        409282.783
2014 Jul 29 09:30:00.0     120.72079        48.47704        409214.530
2014 Jul 29 09:35:00.0     120.03355        49.61148        409144.614
2014 Jul 29 09:40:00.0     119.33436        50.72855        409073.066
2014 Jul 29 09:45:00.0     118.62365        51.82865        408999.914
2014 Jul 29 09:50:00.0     117.90185        52.91220        408925.190
2014 Jul 29 09:55:00.0     117.16939        53.97963        408848.926
2014 Jul 29 10:00:00.0     116.42667        55.03139        408771.154
2014 Jul 29 10:05:00.0     115.67408        56.06792        408691.906
2014 Jul 29 10:10:00.0     114.91200        57.08968        408611.216
2014 Jul 29 10:15:00.0     114.14080        58.09714        408529.119
2014 Jul 29 10:20:00.0     113.36085        59.09075        408445.649
2014 Jul 29 10:25:00.0     112.57248        60.07098        408360.842
2014 Jul 29 10:30:00.0     111.77604        61.03831        408274.734
2014 Jul 29 10:35:00.0     110.97186        61.99318        408187.361
2014 Jul 29 10:40:00.0     110.16024        62.93607        408098.761
2014 Jul 29 10:45:00.0     109.34150        63.86745        408008.972
2014 Jul 29 10:50:00.0     108.51593        64.78777        407918.032
2014 Jul 29 10:55:00.0     107.68382        65.69749        407825.980
2014 Jul 29 11:00:00.0     106.84545        66.59706        407732.856
2014 Jul 29 11:05:00.0     106.00109        67.48694        407638.698
2014 Jul 29 11:10:00.0     105.15100        68.36758        407543.549
2014 Jul 29 11:15:00.0     104.29544        69.23941        407447.447
2014 Jul 29 11:20:00.0     103.43466        70.10287        407350.436
2014 Jul 29 11:25:00.0     102.56889        70.95841        407252.556
2014 Jul 29 11:30:00.0     101.69838        71.80645        407153.850
2014 Jul 29 11:35:00.0     100.82334        72.64741        407054.361
2014 Jul 29 11:40:00.0      99.94401        73.48173        406954.130
2014 Jul 29 11:45:00.0      99.06060        74.30982        406853.202
2014 Jul 29 11:50:00.0      98.17332        75.13210        406751.620
2014 Jul 29 11:55:00.0      97.28238        75.94898        406649.428
2014 Jul 29 12:00:00.0      96.38798        76.76088        406546.670
2014 Jul 29 12:05:00.0      95.49032        77.56819        406443.391
2014 Jul 29 12:10:00.0      94.58960        78.37133        406339.635
2014 Jul 29 12:15:00.0      93.68600        79.17069        406235.448
2014 Jul 29 12:20:00.0      92.77972        79.96669        406130.875
2014 Jul 29 12:25:00.0      91.87094        80.75972        406025.961
2014 Jul 29 12:30:00.0      90.95985        81.55017        405920.752
2014 Jul 29 12:35:00.0      90.04662        82.33847        405815.294
2014 Jul 29 12:40:00.0      89.13144        83.12499        405709.632
2014 Jul 29 12:45:00.0      88.21448        83.91015        405603.813
2014 Jul 29 12:50:00.0      87.29592        84.69434        405497.883
2014 Jul 29 12:55:00.0      86.37594        85.47797        405391.888
